Unnamed: 0,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,Gls.,Asistencias,Goles+Asistencias,Tarjetas Amarillas,Tarjetas Rojas,Goles Esperados,Asistencias Esperadas,Valor Mercado
2668,CRO,Centrocampista,Barcelona,30,1988,34,29,2643,3,5,8,7,1,2.6,2.0,"4,00 mill. €"
2669,ESP,Defensa,Girona,25,1993,22,18,1619,1,0,1,4,0,0.8,0.1,500 mil €
2670,ESP,Delantero,Real Sociedad,23,1995,24,10,1055,0,0,0,4,0,2.5,1.2,"1,80 mill. €"
2671,ESP,Defensa,Eibar,33,1984,21,20,1677,0,0,0,4,0,1.3,0.1,"2,50 mill. €"
2673,ESP,Defensa,Real Madrid,32,1986,28,28,2474,6,1,7,7,1,7.1,0.6,300 mil €
2674,ESP,Centrocampista,Leganés,27,1991,18,15,1285,0,0,0,9,0,0.3,0.3,"4,00 mill. €"
2675,ESP,Defensa,Real Madrid,21,1996,14,13,1119,0,2,2,3,0,0.2,1.8,"10,00 mill. €"
2676,MEX,Defensa,Leganés,25,1992,6,4,320,0,0,0,1,0,0.0,0.1,200 mil €
2677,ESP,Centrocampista,Athletic Club,33,1984,4,3,242,0,0,0,0,0,0.3,0.0,"2,00 mill. €"
2679,ESP,Centrocampista,Huesca,21,1997,22,19,1692,2,0,2,2,0,1.7,0.6,"4,00 mill. €"
2680,ESP,Defensa,Levante,23,1995,33,32,2854,1,0,1,6,0,0.9,0.7,900 mil €
2681,ESP,Defensa,Barcelona,26,1992,29,23,2088,0,7,7,3,0,0.5,3.6,"30,00 mill. €"
2683,ESP,PO,Betis,28,1990,5,5,450,0,0,0,0,0,0.0,0.0,"3,20 mill. €"
2684,ESP,Centrocampista,Espanyol,21,1996,35,35,3112,1,2,3,9,0,1.7,3.6,"10,00 mill. €"
2685,ESP,Centrocampista,Levante,27,1991,27,23,1800,4,5,9,13,2,2.4,5.2,700 mil €
2686,ESP,Centrocampista,Atlético Madrid,22,1996,34,32,2735,3,1,4,5,0,2.7,1.4,"100,00 mill. €"
2687,ESP,Delantero,Valencia,27,1991,33,29,2528,8,6,14,5,1,13.8,4.3,"2,20 mill. €"
2688,POR,Defensa,Real Sociedad,24,1994,7,5,484,0,0,0,1,0,0.1,0.3,"100,00 mill. €"
2689,ESP,Delantero,Getafe,31,1987,37,20,1819,8,3,11,4,0,8.1,3.8,600 mil €
2690,ESP,Centrocampista,Leganés,20,1998,31,29,2504,4,3,7,6,0,4.0,4.7,"5,00 mill. €"
2691,CRO,Centrocampista,Sevilla,23,1995,10,4,357,0,0,0,5,0,0.1,0.1,"1,70 mill. €"
2692,URU,Centrocampista,Leganés,25,1993,6,2,215,0,0,0,0,0,0.1,0.3,700 mil €
2693,URU,Centrocampista,Alavés,25,1993,9,3,298,0,0,0,1,0,0.9,0.2,700 mil €
2694,ARG,Defensa,Valencia,31,1987,7,7,601,0,0,0,5,1,0.4,0.0,200 mil €
2695,ARG,Defensa,Celta Vigo,31,1987,12,12,1070,0,0,0,3,0,0.0,0.1,350 mil €
2696,VEN,Defensa,Espanyol,29,1988,21,20,1749,3,1,4,2,0,1.1,1.2,200 mil €
2697,ESP,Centrocampista,Valladolid,22,1995,8,5,492,1,0,1,1,0,1.0,0.3,"14,00 mill. €"
2698,ESP,Delantero,Barcelona,18,2000,1,0,22,0,0,0,0,0,0.4,0.1,800 mil €
2699,ESP,Defensa,Villarreal,29,1989,22,22,1975,0,0,0,10,0,0.5,0.4,"10,00 mill. €"
2700,ARG,PO,Real Sociedad,26,1992,27,27,2430,0,0,0,3,0,0.0,0.0,900 mil €
2702,ESP,Centrocampista,Athletic Club,29,1989,33,16,1733,0,0,0,7,0,1.0,1.7,"10,00 mill. €"
2704,ESP,Defensa,Real Madrid,21,1997,1,0,46,0,0,0,1,0,0.0,0.0,"2,50 mill. €"
2705,ESP,Centrocampista,Espanyol,30,1987,24,13,1265,0,2,2,9,0,0.5,0.8,600 mil €
2706,ESP,Centrocampista,Real Sociedad,23,1995,18,12,999,1,3,4,0,0,1.5,1.3,"1,50 mill. €"
2707,ITA,Delantero,Villarreal,26,1991,3,0,37,1,1,2,1,0,0.0,0.0,50 mil €
2708,ESP,PO,Huesca,33,1985,20,20,1800,0,0,0,1,0,0.0,0.0,"2,70 mill. €"
2709,URU,Delantero,Leganés,25,1993,16,5,557,1,3,4,4,0,2.1,0.6,"14,00 mill. €"
2711,ESP,Centrocampista,Huesca,32,1986,4,1,120,0,0,0,0,0,0.0,0.0,"2,00 mill. €"
2712,MNE,Defensa,Atlético Madrid,27,1991,18,17,1398,0,2,2,5,1,0.7,0.7,"1,00 mill. €"
2713,GNB,Centrocampista,Espanyol,20,1997,3,0,45,0,0,0,1,0,0.0,0.0,"15,00 mill. €"
2714,POR,Defensa,Barcelona,24,1993,26,20,1600,1,0,1,4,0,0.3,0.3,"1,00 mill. €"
2715,POR,Defensa,Huesca,24,1994,11,9,850,0,0,0,4,0,0.6,0.2,"3,00 mill. €"
2716,JPN,Centrocampista,Getafe,26,1992,7,5,389,0,0,0,0,0,0.2,0.2,250 mil €
2717,BRA,Defensa,Betis,28,1989,24,20,1742,1,0,1,4,0,1.1,0.1,"6,00 mill. €"
2718,POR,Delantero,Sevilla,22,1995,27,25,2159,9,0,9,4,0,10.3,4.3,"12,00 mill. €"
2719,ARG,Defensa,Leganés,24,1994,30,30,2700,3,6,9,9,0,1.6,5.3,800 mil €
2720,NGA,Defensa,Levante,23,1995,19,8,785,1,1,2,1,0,1.3,0.7,"9,00 mill. €"
2721,ESP,PO,Athletic Club,21,1997,7,7,630,0,0,0,2,0,0.0,0.0,"25,00 mill. €"
2722,GRE,Defensa,Leganés,29,1988,34,34,2962,1,0,1,5,0,1.9,1.1,450 mil €
2723,DEN,Delantero,Celta Vigo,23,1995,25,8,844,2,1,3,0,0,0.9,1.1,"2,00 mill. €"
2724,ESP,PO,Alavés,21,1996,3,3,270,0,0,0,0,0,0.0,0.1,"1,20 mill. €"
2725,ESP,Delantero,Alavés,26,1992,20,10,965,3,1,4,2,0,1.9,1.2,"2,00 mill. €"
2726,ESP,Delantero,Valencia,26,1992,4,2,193,0,0,0,1,0,0.5,0.0,"2,00 mill. €"
2727,ESP,Defensa,Real Sociedad,19,1999,1,1,90,0,0,0,0,0,0.1,0.1,"3,00 mill. €"
2728,COL,Defensa,Atlético Madrid,20,1998,1,1,45,0,0,0,0,0,0.0,0.0,600 mil €
2729,ESP,Centrocampista,Valencia,21,1997,31,27,2460,2,6,8,9,0,4.1,4.1,"20,00 mill. €"
2730,CMR,Delantero,Girona,20,1998,5,1,82,0,0,0,1,0,0.2,0.1,250 mil €
2731,ESP,PO,Getafe,25,1993,37,37,3330,0,0,0,0,0,0.0,0.1,"8,00 mill. €"
2732,ESP,PO,Sevilla,20,1997,4,4,359,0,0,0,2,1,0.0,0.0,"1,00 mill. €"
2733,URU,Delantero,Girona,31,1986,32,30,2729,19,0,19,9,0,14.1,1.0,"2,00 mill. €"
2734,URU,Defensa,Getafe,30,1988,36,36,3240,0,3,3,13,0,0.5,4.9,"1,00 mill. €"
2735,ESP,Centrocampista,Barcelona,24,1994,2,0,19,0,0,0,0,0,0.4,0.1,"2,50 mill. €"
2736,ARG,Delantero,Valladolid,22,1996,12,7,517,2,0,2,0,0,1.3,0.3,"3,00 mill. €"
2739,ESP,Delantero,Athletic Club,30,1987,22,15,1379,1,2,3,4,1,0.7,3.2,800 mil €
2740,ESP,Defensa,Leganés,22,1996,18,15,1429,0,0,0,3,0,0.3,0.1,"4,00 mill. €"
2741,ESP,Defensa,Betis,26,1991,29,13,1573,4,6,10,3,0,2.9,4.0,"2,70 mill. €"
2742,GER,PO,Barcelona,26,1992,35,35,3150,0,0,0,0,0,0.0,0.0,"35,00 mill. €"
2743,ESP,Centrocampista,Girona,28,1989,2,2,163,0,0,0,0,0,0.0,0.0,600 mil €
2744,ESP,Defensa,Rayo Vallecano,33,1985,15,12,1098,0,0,0,2,0,0.0,0.2,"7,00 mill. €"
2745,FRA,Defensa,Barcelona,18,1999,2,2,157,0,0,0,2,0,0.0,0.0,"5,00 mill. €"
2746,CMR,Delantero,Villarreal,25,1992,34,24,2144,10,1,11,5,0,10.6,2.1,"30,00 mill. €"
2747,ESP,Delantero,Rayo Vallecano,23,1994,33,32,2813,14,1,15,5,0,15.6,1.5,"6,00 mill. €"
2748,ESP,Defensa,Levante,28,1989,21,21,1763,1,2,3,4,0,1.3,1.2,250 mil €
2749,COL,Centrocampista,Alavés,28,1989,2,1,71,0,0,0,1,0,0.0,0.0,"14,00 mill. €"
2750,ESP,Centrocampista,Valencia,18,2000,24,8,850,2,1,3,5,0,1.5,1.7,"35,00 mill. €"
2751,ARG,Centrocampista,Rayo Vallecano,30,1988,26,22,1764,1,4,5,7,1,3.3,3.9,"2,50 mill. €"
2752,ESP,Centrocampista,Villarreal,26,1991,24,18,1547,0,0,0,3,0,1.0,2.1,"2,50 mill. €"
2753,GHA,Centrocampista,Alavés,24,1994,11,0,170,0,0,0,2,0,0.1,0.1,800 mil €
2754,FRA,Defensa,Barcelona,24,1993,14,13,1189,0,1,1,4,0,0.2,0.7,"25,00 mill. €"
2755,TUR,Delantero,Valladolid,21,1997,33,24,2148,6,3,9,7,0,7.9,1.5,"1,20 mill. €"
2756,CZE,PO,Sevilla,29,1989,33,33,2970,0,0,0,1,0,0.0,0.0,"2,00 mill. €"
2757,ESP,Defensa,Real Madrid,21,1997,5,4,311,1,0,1,1,1,0.7,0.0,"100,00 mill. €"
2758,URU,Centrocampista,Real Madrid,20,1998,16,6,656,0,0,0,4,0,0.3,0.3,"4,00 mill. €"
2759,FRA,Defensa,Real Madrid,25,1993,32,31,2754,2,0,2,0,1,2.1,0.3,"1,50 mill. €"
2760,ARG,Centrocampista,Sevilla,29,1989,34,26,2280,3,4,7,8,1,4.1,3.9,"35,00 mill. €"
2761,ESP,Defensa,Celta Vigo,25,1993,4,2,220,0,0,0,0,0,0.0,0.0,"6,00 mill. €"
2762,ESP,Delantero,Real Madrid,27,1991,31,15,1510,1,3,4,6,1,2.6,4.7,"1,00 mill. €"
2763,ESP,PO,Levante,22,1995,1,1,90,0,0,0,0,0,0.0,0.0,300 mil €
2764,URU,Defensa,Rayo Vallecano,24,1994,18,14,1277,0,2,2,8,0,1.0,0.8,"1,00 mill. €"
2765,ITA,Centrocampista,Valladolid,22,1996,22,4,657,2,0,2,1,0,1.6,1.4,"2,20 mill. €"
2767,ESP,Centrocampista,Leganés,25,1993,26,23,2070,1,1,2,3,0,0.8,1.1,"6,00 mill. €"
2768,POR,Defensa,Levante,24,1994,15,15,1339,2,1,3,4,0,0.7,1.1,"2,50 mill. €"
2769,POR,Defensa,Valencia,24,1994,4,2,196,0,0,0,2,0,0.1,0.1,"2,50 mill. €"
2770,ESP,Defensa,Sevilla,28,1989,11,5,528,0,0,0,3,0,0.4,1.0,"1,00 mill. €"
2771,CHI,Centrocampista,Barcelona,31,1987,33,22,1929,3,7,10,7,0,3.4,4.8,700 mil €
2772,ESP,Defensa,Alavés,23,1994,8,7,647,0,0,0,1,0,0.0,0.2,200 mil €
2773,ESP,Defensa,Espanyol,29,1989,27,27,2354,0,2,2,11,0,1.9,3.0,"2,50 mill. €"
2774,ESP,Centrocampista,Valladolid,23,1995,26,21,1762,2,2,4,3,0,1.9,2.2,500 mil €
2776,MNE,Centrocampista,Levante,26,1991,16,9,670,0,0,0,5,1,0.0,0.1,400 mil €
2777,SEN,Defensa,Barcelona,19,1998,3,2,225,0,0,0,1,0,0.1,0.3,600 mil €
2778,GHA,Centrocampista,Alavés,28,1990,29,18,1669,1,1,2,9,0,1.2,0.4,"1,50 mill. €"
2779,DEN,Defensa,Valencia,29,1989,32,26,2354,1,3,4,4,0,1.4,4.3,800 mil €
2780,ARG,PO,Huesca,22,1996,6,6,540,0,0,0,0,0,0.0,0.0,800 mil €
2781,GHA,Delantero,Athletic Club,24,1994,38,36,3025,13,4,17,3,0,13.1,3.3,"25,00 mill. €"
2782,AUT,Defensa,Sevilla,20,1998,7,6,536,0,0,0,2,0,0.2,0.6,"14,00 mill. €"
2783,ESP,PO,Valladolid,29,1988,3,3,270,0,0,0,0,0,0.0,0.0,600 mil €
2784,TUR,Centrocampista,Celta Vigo,24,1994,30,26,2198,2,0,2,10,0,1.7,0.7,"3,00 mill. €"
2786,MAR,Centrocampista,Leganés,31,1986,27,9,966,4,0,4,0,0,2.9,0.9,"2,00 mill. €"
2787,FRA,PO,Real Madrid,20,1998,1,1,90,0,0,0,0,0,0.0,0.0,"1,50 mill. €"
2788,ESP,Centrocampista,Real Sociedad,21,1997,33,29,2549,0,1,1,7,0,0.5,1.0,"18,00 mill. €"
2789,ESP,Centrocampista,Real Sociedad,19,1999,1,0,7,0,0,0,0,0,0.0,0.4,"40,00 mill. €"
2791,MTN,Defensa,Levante,19,1997,1,1,77,0,0,0,0,0,0.0,0.1,300 mil €
2792,ESP,PO,Betis,30,1987,30,30,2700,0,2,2,4,0,0.0,0.7,"1,00 mill. €"
2796,URU,Defensa,Las Palmas,28,1989,15,14,1153,0,0,0,3,0,0.6,0.6,100 mil €
2797,ESP,Centrocampista,Athletic Club,23,1993,3,0,37,0,0,0,1,0,0.1,0.0,150 mil €
2798,ESP,Defensa,Getafe,18,1999,1,1,61,0,0,0,0,0,0.0,0.0,"7,00 mill. €"
2799,ESP,Defensa,Barcelona,28,1989,33,30,2744,2,8,10,7,0,2.1,6.1,200 mil €
2800,ESP,Defensa,La Coruña,28,1988,20,19,1748,1,0,1,5,0,1.5,0.2,"4,00 mill. €"
2801,ESP,Centrocampista,Barcelona,23,1993,17,8,695,4,3,7,0,0,3.9,2.1,400 mil €
2802,ESP,Defensa,Girona,28,1989,8,8,689,1,0,1,4,0,1.0,0.2,150 mil €
2803,ESP,Delantero,Levante,24,1992,9,8,628,0,0,0,1,0,1.1,0.2,"1,20 mill. €"
2804,ESP,Centrocampista,Eibar,22,1995,22,14,1102,1,3,4,5,0,0.5,2.1,"65,00 mill. €"
2805,ARG,Centrocampista,Leganés,28,1988,13,13,1060,2,2,4,1,0,2.2,2.5,"1,00 mill. €"
2806,ESP,Defensa,Alavés,31,1985,28,25,2184,1,0,1,6,0,1.2,0.3,"65,00 mill. €"
2808,ESP,PO,Celta Vigo,30,1986,17,16,1476,0,0,0,0,0,0.0,0.1,"12,00 mill. €"
2809,ESP,Defensa,Athletic Club,22,1995,8,7,675,0,0,0,2,0,0.1,0.1,200 mil €
2811,IDN,Defensa,Betis,25,1992,25,24,2045,0,0,0,7,2,0.4,0.1,900 mil €
2812,SEN,Centrocampista,Getafe,21,1996,37,36,2859,3,3,6,9,0,4.4,2.7,"1,50 mill. €"
2813,MAR,Delantero,Leganés,30,1987,30,17,1623,2,4,6,6,1,3.7,3.2,400 mil €
2814,ESP,PO,Leganés,27,1989,1,1,90,0,0,0,0,0,0.0,0.0,150 mil €
2815,ROU,Delantero,La Coruña,24,1993,29,16,1636,7,3,10,6,0,11.4,0.9,800 mil €
2816,ESP,Delantero,Leganés,27,1990,22,15,1442,4,3,7,3,0,5.7,1.5,500 mil €
2818,ESP,PO,Real Sociedad,33,1984,9,9,764,0,0,0,0,0,0.0,0.0,"1,20 mill. €"
2819,ESP,Defensa,Getafe,19,1998,1,0,29,0,0,0,0,0,0.0,0.0,"6,00 mill. €"
2821,URU,Centrocampista,Getafe,21,1995,27,26,2124,1,1,2,9,1,1.6,1.9,"11,00 mill. €"
2822,BRA,Defensa,Sevilla,20,1997,3,2,193,0,0,0,0,0,0.0,0.0,"3,00 mill. €"
2823,ARG,Centrocampista,Las Palmas,25,1992,2,0,39,0,0,0,0,0,0.1,0.0,400 mil €
2824,ESP,Defensa,Eibar,30,1987,29,26,2414,2,1,3,8,0,0.8,0.4,"2,50 mill. €"
2825,ESP,Centrocampista,Barcelona,22,1995,1,0,6,0,0,0,0,0,0.0,0.0,"10,00 mill. €"
2826,ESP,Defensa,La Coruña,28,1989,3,3,270,0,0,0,0,0,0.2,0.0,"25,00 mill. €"
2828,ESP,Defensa,Las Palmas,31,1986,3,2,184,0,0,0,0,0,0.0,0.0,"18,00 mill. €"
2829,ESP,PO,Villarreal,28,1989,23,23,2070,0,0,0,3,0,0.0,0.0,700 mil €
2830,ESP,Delantero,Real Madrid,21,1996,32,19,1844,6,6,12,2,0,4.5,6.4,350 mil €
2831,ESP,Delantero,Celta Vigo,29,1987,34,33,2936,22,5,27,9,0,17.3,9.5,"5,00 mill. €"
2832,COL,Delantero,Villarreal,30,1986,35,30,2497,15,6,21,9,0,14.0,4.7,450 mil €
2833,COD,Delantero,Villarreal,26,1991,15,15,1263,9,0,9,5,0,5.9,1.6,"1,80 mill. €"
2835,WAL,Delantero,Real Madrid,28,1989,26,20,1799,16,2,18,5,0,11.8,5.0,300 mil €
2836,ESP,Defensa,Athletic Club,29,1988,18,18,1549,0,2,2,1,0,0.2,1.0,"3,40 mill. €"
2837,ARG,Centrocampista,Sevilla,29,1988,31,25,2399,3,3,6,9,1,3.8,6.2,400 mil €
2838,BRA,Delantero,Espanyol,24,1992,36,31,2677,8,3,11,4,0,10.2,2.5,"1,80 mill. €"
2840,MKD,Centrocampista,Levante,22,1995,26,16,1580,9,1,10,8,0,3.1,1.3,"3,00 mill. €"
2841,ESP,Defensa,Betis,30,1987,29,28,2373,0,6,6,7,0,0.7,2.8,"3,50 mill. €"
2843,ESP,Defensa,Betis,26,1991,16,16,1420,1,0,1,6,0,0.8,0.7,"6,00 mill. €"
2844,ESP,Delantero,Málaga,24,1992,20,8,985,2,0,2,2,0,5.1,0.1,"6,00 mill. €"
2845,ESP,Delantero,Real Sociedad,22,1995,11,1,181,1,0,1,0,0,1.3,0.1,800 mil €
2849,FRA,Delantero,Sevilla,26,1990,25,18,1700,9,3,12,2,1,12.3,2.1,"12,00 mill. €"
2851,ESP,Centrocampista,Getafe,31,1986,18,18,1463,4,1,5,5,0,2.8,0.0,"15,00 mill. €"
2852,ESP,Defensa,Las Palmas,26,1990,12,11,894,0,0,0,3,0,0.2,0.3,"1,00 mill. €"
2853,ESP,PO,Celta Vigo,22,1995,22,22,1941,0,0,0,3,1,0.0,0.0,"3,00 mill. €"
2855,ITA,Defensa,Villarreal,36,1981,15,14,1190,0,1,1,4,1,0.1,0.6,700 mil €
2856,CRC,Centrocampista,La Coruña,29,1988,32,26,2300,3,3,6,4,1,3.4,2.4,"1,20 mill. €"
2857,ALG,Centrocampista,Betis,27,1990,27,15,1360,2,3,5,2,0,0.8,2.5,"11,00 mill. €"
2858,MAR,PO,Girona,26,1991,30,30,2655,0,0,0,2,0,0.0,0.0,175 mil €
2860,ESP,Defensa,Athletic Club,28,1988,6,6,522,0,1,1,1,0,0.0,0.2,"2,00 mill. €"
2861,ARG,Delantero,Celta Vigo,21,1996,13,2,276,0,0,0,2,0,1.1,0.2,"10,00 mill. €"
2862,SRB,Centrocampista,Leganés,25,1992,23,13,1203,2,0,2,3,0,1.6,1.0,"3,50 mill. €"
2864,ESP,Centrocampista,Alavés,23,1993,23,12,1034,1,0,1,1,0,0.7,1.6,50 mil €
2865,ESP,Centrocampista,Barcelona,29,1988,31,30,2593,1,4,5,8,0,1.0,2.0,300 mil €
2866,ESP,Defensa,Leganés,25,1992,20,18,1637,2,0,2,5,0,2.4,0.2,"1,00 mill. €"
2867,URU,Defensa,Levante,22,1995,14,12,1040,0,0,0,5,0,0.6,0.0,"1,00 mill. €"
2868,ARG,Defensa,Celta Vigo,31,1985,26,20,1891,1,1,2,5,0,0.7,0.3,250 mil €
2869,URU,Defensa,Getafe,26,1991,9,8,720,0,0,0,3,0,0.5,0.3,"4,00 mill. €"
2871,ESP,Centrocampista,Getafe,22,1995,1,0,4,0,0,0,0,0,0.0,0.0,"2,50 mill. €"
2873,ESP,Centrocampista,Betis,23,1994,24,14,1252,1,0,1,1,0,1.4,1.5,800 mil €
2874,ESP,Centrocampista,Levante,24,1993,35,33,2734,1,4,5,9,1,1.4,4.7,"2,50 mill. €"
2875,CRC,Centrocampista,Betis,25,1992,8,2,214,2,1,3,1,0,1.1,0.5,"1,50 mill. €"
2876,ESP,Centrocampista,Real Sociedad,26,1991,36,20,1928,4,5,9,4,0,3.4,6.0,"13,00 mill. €"
2877,POR,Centrocampista,Valencia,23,1994,1,1,90,0,0,0,0,0,0.3,0.4,"50,00 mill. €"
2878,ESP,Defensa,Eibar,25,1992,33,25,2249,0,1,1,4,0,0.2,1.5,"1,80 mill. €"
2879,FRA,Defensa,Sevilla,26,1991,6,6,540,0,1,1,0,0,0.3,0.1,"1,00 mill. €"
2880,BEL,Centrocampista,Atlético Madrid,23,1993,17,8,901,3,4,7,3,0,2.3,2.6,"20,00 mill. €"
2882,BRA,Centrocampista,Real Madrid,25,1992,30,30,2595,5,3,8,8,0,3.3,2.7,"40,00 mill. €"
2883,ESP,PO,Real Madrid,30,1986,10,10,900,0,0,0,0,0,0.0,0.0,"3,00 mill. €"
2884,ESP,Centrocampista,Villarreal,22,1995,30,25,2074,6,5,11,4,0,4.5,4.4,300 mil €
2885,ESP,Defensa,Celta Vigo,23,1994,36,36,3202,2,1,3,10,0,1.8,1.6,"13,00 mill. €"
2886,ESP,Delantero,Betis,36,1981,10,3,359,1,1,2,0,0,1.8,0.6,100 mil €
2887,ESP,Centrocampista,Real Madrid,20,1996,12,4,401,2,0,2,0,0,0.4,0.2,"12,00 mill. €"
2888,ARG,Centrocampista,Málaga,20,1996,2,0,30,0,0,0,2,0,0.0,0.0,350 mil €
2890,BRA,Delantero,Eibar,33,1984,30,18,1582,8,1,9,5,1,8.1,1.7,500 mil €
2891,ESP,Defensa,Levante,25,1992,25,23,2017,1,1,2,7,1,0.5,0.9,"20,00 mill. €"
2892,RUS,Centrocampista,Villarreal,26,1990,24,9,926,2,1,3,2,0,5.1,3.5,"1,00 mill. €"
2893,ARG,PO,Las Palmas,27,1990,27,27,2430,0,0,0,2,0,0.0,0.0,"2,50 mill. €"
2894,ESP,Centrocampista,Villarreal,20,1997,4,1,88,0,0,0,1,0,0.1,0.0,400 mil €
2895,ESP,Defensa,Málaga,26,1990,2,1,108,0,0,0,0,0,0.0,0.1,"8,50 mill. €"
2896,NED,PO,Barcelona,28,1989,1,1,90,0,0,0,0,0,0.0,0.0,100 mil €
2897,ESP,Defensa,Levante,30,1987,17,16,1383,3,0,3,5,1,1.9,0.4,"2,50 mill. €"
2898,TUR,Centrocampista,La Coruña,26,1991,26,17,1449,1,1,2,4,0,1.2,4.0,300 mil €
2899,FRA,Centrocampista,Valencia,26,1991,9,7,657,1,0,1,2,0,0.3,0.1,"2,50 mill. €"
2900,FRA,Defensa,Sevilla,26,1990,12,9,821,0,1,1,4,0,0.3,0.5,"1,00 mill. €"
2901,ESP,Delantero,Athletic Club,20,1997,30,18,1459,1,1,2,3,0,1.5,1.9,"1,80 mill. €"
2902,ARG,Centrocampista,Atlético Madrid,22,1995,37,27,2253,8,4,12,4,1,5.9,2.7,"12,00 mill. €"
2903,ARG,Delantero,Sevilla,22,1994,21,15,1193,1,1,2,5,0,2.4,2.0,"30,00 mill. €"
2904,ESP,Delantero,Atlético Madrid,28,1988,15,13,1041,3,3,6,7,1,3.6,2.4,"2,00 mill. €"
2905,ESP,Defensa,Villarreal,29,1988,30,29,2536,0,0,0,14,1,0.5,1.7,"1,20 mill. €"
2906,BRA,Centrocampista,Barcelona,25,1992,18,16,1296,8,5,13,1,0,3.6,4.2,"9,00 mill. €"
2907,ESP,Delantero,Málaga,17,2000,1,0,7,0,0,0,0,0,0.0,0.0,100 mil €
2908,ESP,PO,Leganés,33,1984,35,35,3150,0,0,0,4,0,0.0,0.1,225 mil €
2909,ESP,Centrocampista,Espanyol,23,1993,35,32,2782,1,2,3,7,0,1.1,2.4,"16,00 mill. €"
2910,KSA,Centrocampista,Villarreal,25,1991,1,0,34,0,0,0,1,0,0.0,0.0,"2,00 mill. €"
2911,FRA,Delantero,Barcelona,20,1997,17,12,925,3,6,9,2,0,2.1,3.7,"60,00 mill. €"
2912,BIH,Delantero,Alavés,19,1998,3,2,182,1,1,2,0,0,1.7,0.0,"10,00 mill. €"
2913,ESP,Centrocampista,Barcelona,23,1994,10,5,503,1,1,2,1,0,1.2,1.5,"14,00 mill. €"
2914,ESP,Defensa,Alavés,21,1996,6,6,435,0,0,0,5,0,0.1,0.0,"15,00 mill. €"
2915,FRA,Defensa,Barcelona,24,1993,12,8,704,0,2,2,2,0,0.3,1.8,"2,00 mill. €"
2916,SRB,PO,Eibar,25,1992,36,36,3240,0,0,0,1,0,0.0,0.0,"1,00 mill. €"
2917,ESP,PO,Valencia,26,1990,5,5,450,0,0,0,2,0,0.0,0.0,600 mil €
2918,ARG,Defensa,Leganés,28,1989,14,10,983,0,0,0,3,0,0.1,0.0,100 mil €
2919,CIV,Centrocampista,Levante,24,1992,19,12,1022,1,0,1,4,0,1.1,0.3,600 mil €
2920,CRC,Defensa,Espanyol,28,1989,11,11,990,0,0,0,1,0,0.6,0.0,500 mil €
2921,ESP,Defensa,Alavés,21,1995,24,24,2138,0,2,2,9,1,0.8,1.6,300 mil €
2922,DEN,Defensa,Betis,23,1994,24,23,2080,2,3,5,4,0,1.9,2.6,"2,50 mill. €"
2923,ESP,Delantero,Getafe,17,1999,2,0,19,0,0,0,0,0,0.3,0.0,"5,00 mill. €"
2924,ESP,Defensa,Real Sociedad,23,1994,19,18,1596,3,2,5,1,0,1.3,0.3,"10,00 mill. €"
2925,BRA,Defensa,Alavés,23,1993,31,30,2691,1,0,1,11,1,1.2,0.4,"3,00 mill. €"
2926,MAR,Delantero,Málaga,20,1997,25,16,1596,4,0,4,2,1,5.2,0.9,"1,20 mill. €"
2927,ESP,Delantero,Eibar,27,1990,19,14,1330,3,1,4,2,0,3.1,1.7,"20,00 mill. €"
2928,ESP,Centrocampista,Leganés,27,1990,34,31,2533,4,3,7,4,0,4.3,3.4,"2,00 mill. €"
2929,ARG,Centrocampista,Eibar,24,1993,28,16,1565,1,0,1,3,0,1.3,1.0,"1,50 mill. €"
2930,ESP,Defensa,Sevilla,27,1989,27,26,2332,0,2,2,10,0,1.0,1.2,"1,50 mill. €"
2931,COL,Defensa,Girona,28,1989,34,32,2868,0,3,3,7,0,2.7,1.1,"1,20 mill. €"
2932,NGA,Centrocampista,Las Palmas,21,1995,14,14,1215,0,1,1,3,0,0.6,0.4,300 mil €
2934,ESP,Defensa,Athletic Club,29,1987,5,5,376,1,0,1,2,0,0.4,0.0,"1,80 mill. €"
2935,ESP,Centrocampista,La Coruña,20,1996,3,0,96,0,0,0,1,0,0.0,0.0,"4,00 mill. €"
2936,ESP,Delantero,Las Palmas,21,1996,10,4,467,1,0,1,0,0,0.8,0.2,300 mil €
2937,NGA,Centrocampista,Las Palmas,23,1993,10,5,469,0,0,0,0,0,1.1,0.1,"1,30 mill. €"
2938,MAR,Centrocampista,Getafe,28,1988,31,26,2385,1,4,5,7,0,1.5,2.9,800 mil €
2939,MAR,Defensa,Betis,28,1989,15,14,1257,3,0,3,7,0,0.5,0.1,600 mil €
2941,ARG,Centrocampista,Atlético Madrid,31,1986,5,1,107,0,0,0,1,0,0.0,0.0,"3,00 mill. €"
2942,ESP,Delantero,Sevilla,21,1996,2,2,137,1,0,1,0,0,0.6,0.1,300 mil €
2943,ESP,PO,Levante,29,1988,11,11,990,0,0,0,0,0,0.0,0.0,"7,00 mill. €"
2945,FRA,Centrocampista,Getafe,33,1984,8,6,480,0,0,0,2,1,0.0,0.1,450 mil €
2946,ESP,Defensa,Celta Vigo,27,1989,12,9,885,0,1,1,2,0,0.1,0.3,"22,00 mill. €"
