Jugador,Pais,Posicion,Equipo,Edad,Nacimiento,PJ,Titular,Mín,Goles,Asistencias,Goles+Asistencias,Tarjetas Amarillas,Tarjetas Rojas,Goles Esperados,Asistencias Esperadas
Thomas Cannon,IRL,Delantero,Everton,19,2002.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5
Thomas Delaney,DEN,Centrocampista,Sevilla,30,1991.0,17.0,8.5,929.0,1.0,0.5,1.5,3.5,0.5,0.7,0.45
Thomas Henry,FRA,Delantero,Venezia,27,1994.0,24.5,18.0,1572.5,5.5,1.0,6.5,5.0,0.5,4.25,2.45
Thomas Heurtaux,FRA,Defensa,Hellas Verona,29,1988.0,17.0,16.0,1392.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
Thomas Lemar,FRA,Centrocampista,Atlético Madrid,26,1995.0,26.2,17.0,1360.0,1.8,2.8,4.6,2.6,0.0,1.8800000000000001,2.2
Thomas Ouwejan,NED,Defensa,Udinese,23,1996.0,15.0,3.0,413.0,0.0,2.0,2.0,0.0,0.0,0.2,0.9
Thomas Partey,GHA,Centrocampista,Arsenal,29,1993.0,26.285714285714285,21.428571428571427,1891.5714285714287,2.0,1.0,3.0,6.428571428571429,0.14285714285714285,1.5857142857142856,0.9285714285714286
Thomas Strakosha,ALB,PO,Lazio,26,1995.0,28.6,28.6,2574.0,0.0,0.0,0.0,2.2,0.0,0.0,0.04
Thomas Vermaelen,BEL,Defensa,Barcelona,32,1985.0,11.5,9.5,802.5,0.0,0.5,0.5,2.5,0.0,0.2,0.2
Tiemoué Bakayoko,FRA,Centrocampista,Chelsea,27,1994.0,21.8,15.6,1386.6,1.0,0.8,1.8,3.8,0.8,1.26,0.7799999999999999
Tim Iroegbunam,ENG,Centrocampista,Aston Villa,18,2003.0,3.0,1.0,92.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
Tim Krul,NED,PO,Norwich City,33,1988.0,32.5,32.5,2925.0,0.0,0.0,0.0,2.5,0.0,0.0,0.3
Tim Ream,USA,Defensa,Fulham,34,1987.0,22.0,21.666666666666668,1858.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.09999999999999999,0.06666666666666667
Timm Klose,SUI,Defensa,Norwich City,31,1988.0,7.0,7.0,585.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Timo Letschert,NED,Defensa,Sassuolo,24,1993.0,7.0,5.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timo Werner,GER,Delantero,Chelsea,25,1996.0,28.0,22.0,1942.5,5.0,4.5,9.5,1.5,0.0,9.1,2.9499999999999997
Timothy Castagne,BEL,Defensa,Leicester City,26,1995.0,27.666666666666668,23.666666666666668,2166.8333333333335,1.6666666666666667,2.0,3.6666666666666665,2.6666666666666665,0.0,1.6499999999999997,2.216666666666667
Timothy Fosu-Mensah,NED,Defensa,Crystal Palace,22,1998.0,9.25,7.5,651.25,0.0,0.0,0.0,1.75,0.0,0.1,0.27499999999999997
Tino Kadewere,ZIM,Delantero,Mallorca,26,1996.0,15.0,5.0,542.0,1.0,0.0,1.0,1.0,0.0,1.6,0.6
Tio Cipot,SVN,Delantero,Spezia,19,2003.0,8.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Tito,ESP,Defensa,Leganés,33,1985.0,12.0,9.0,854.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1
Toby Alderweireld,BEL,Defensa,Tottenham,31,1989.0,26.5,26.0,2324.25,0.75,0.5,1.25,3.75,0.0,0.7250000000000001,0.675
Todd Cantwell,ENG,Delantero,Norwich City,23,1998.0,22.5,17.5,1465.0,3.0,1.0,4.0,4.0,0.0,2.75,1.0
Tolgay Arslan,GER,Centrocampista,Udinese,31,1990.0,32.0,19.666666666666668,1562.3333333333333,1.6666666666666667,0.0,1.6666666666666667,7.0,0.0,1.4333333333333336,1.1666666666666667
Tom Cairney,SCO,Centrocampista,Fulham,31,1991.0,24.666666666666668,13.0,1313.6666666666667,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.0,1.0333333333333334,1.7
Tom Carroll,ENG,Centrocampista,Swansea City,25,1992.0,37.0,28.0,2570.0,0.0,4.0,4.0,3.0,0.0,0.9,4.1
Tom Cleverley,ENG,Centrocampista,Watford,31,1989.0,20.5,14.25,1241.75,0.75,1.0,1.75,2.0,0.5,1.225,1.125
Tom Davies,ENG,Centrocampista,Everton,24,1998.0,21.5,12.666666666666666,1183.6666666666667,0.6666666666666666,0.3333333333333333,1.0,4.166666666666667,0.0,0.9333333333333335,0.45
Tom Edwards,ENG,Defensa,Stoke City,18,1999.0,6.0,6.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Tom Heaton,ENG,PO,Burnley,33,1986.0,14.333333333333334,14.333333333333334,1269.6666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.03333333333333333
Tom Ince,ENG,Centrocampista,Huddersfield,25,1992.0,33.0,27.0,2452.0,2.0,0.0,2.0,0.0,0.0,6.4,1.4
Tom Trybull,GER,Centrocampista,Norwich City,26,1993.0,16.0,14.0,1130.0,0.0,0.0,0.0,2.0,0.0,0.5,0.1
Toma Bašić,CRO,Centrocampista,Lazio,25,1996.0,27.0,6.5,747.5,0.5,1.0,1.5,2.5,0.0,1.7000000000000002,0.65
Tomer Hemed,ISR,Delantero,Brighton,30,1987.0,16.0,9.0,849.0,2.0,2.0,4.0,0.0,0.0,1.9,0.1
Tomislav Gomelt,CRO,Centrocampista,Crotone,25,1995.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Augello,ITA,Defensa,Sampdoria,27,1994.0,31.75,27.25,2451.75,1.0,2.75,3.75,1.75,0.25,0.425,2.725
Tommaso Baldanzi,ITA,Delantero,Empoli,19,2003.0,13.5,12.0,895.0,2.0,0.0,2.0,1.0,0.0,1.2,0.9
Tommaso Barbieri,ITA,Defensa,Juventus,19,2002.0,3.0,2.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Cassandro,ITA,Defensa,Lecce,22,2000.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso De Nipoti,ITA,Delantero,Atalanta,19,2003.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Milanese,ITA,Centrocampista,Cremonese,20,2002.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Tommaso Pobega,ITA,Centrocampista,Spezia,23,1999.0,24.0,16.666666666666668,1450.6666666666667,4.0,0.6666666666666666,4.666666666666667,7.0,0.0,2.6,0.8666666666666666
Tommy Doyle,ENG,Centrocampista,Manchester City,17,2001.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Smith,ENG,Defensa,Huddersfield,26,1992.0,19.5,17.0,1522.5,0.0,0.5,0.5,4.5,0.5,0.15000000000000002,1.1
Tomás Alarcón,CHI,Centrocampista,Cádiz,23,1999.0,13.5,9.0,824.0,0.0,0.5,0.5,3.5,0.5,0.55,0.6000000000000001
Tomás Mendes,ESP,Centrocampista,Alavés,16,2004.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomás Pina Isla,ESP,Centrocampista,Alavés,33,1987.0,28.0,23.8,2018.0,1.0,0.2,1.2,8.4,0.2,0.9199999999999999,0.9199999999999999
Tomás Rincón,VEN,Centrocampista,Torino,34,1988.0,28.0,25.0,2175.1428571428573,0.8571428571428571,1.0,1.8571428571428572,8.428571428571429,0.2857142857142857,0.7285714285714285,1.0714285714285714
Tomás Tavares,POR,Centrocampista,Alavés,19,2001.0,3.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomáš Souček,CZE,Centrocampista,West Ham,27,1995.0,30.5,29.0,2584.0,5.0,1.25,6.25,3.25,0.25,5.175,1.6
Tomáš Vaclík,CZE,PO,Sevilla,31,1989.0,23.666666666666668,23.666666666666668,2115.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
Toni Kroos,GER,Centrocampista,Real Madrid,32,1990.0,29.333333333333332,26.166666666666668,2251.5,2.5,5.5,8.0,3.3333333333333335,0.16666666666666666,2.1666666666666665,5.1000000000000005
Toni Lato,ESP,Defensa,Valencia,24,1997.0,13.0,7.0,628.1666666666666,0.5,0.3333333333333333,0.8333333333333334,2.8333333333333335,0.0,0.35000000000000003,0.5333333333333333
Toni Moya,ESP,Centrocampista,Atlético Madrid,23,1998.0,7.75,4.5,370.75,0.0,0.25,0.25,0.5,0.0,0.325,0.45
Toni Villa,ESP,Centrocampista,Valladolid,27,1995.0,19.2,12.4,1014.2,1.0,1.2,2.2,2.2,0.0,0.96,1.3199999999999998
Tonny Vilhena,NED,Centrocampista,Espanyol,27,1995.0,25.0,20.0,1596.5,2.5,1.0,3.5,4.5,0.0,1.6,1.3
Tony Springett,IRL,Centrocampista,Norwich City,18,2002.0,3.0,1.0,141.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5
Tosin Adarabioyo,ENG,Defensa,Fulham,24,1997.0,29.0,28.0,2519.0,0.5,0.0,0.5,2.5,0.0,0.9,0.35
Toti Gomes,POR,Defensa,Wolves,23,1999.0,10.5,7.0,672.0,0.5,0.0,0.5,3.5,0.0,0.2,0.15
Toño,ESP,Defensa,Levante,30,1989.0,16.25,15.0,1289.5,0.25,1.75,2.0,2.5,0.0,0.37500000000000006,1.175
Toño Ramírez,ESP,PO,Real Sociedad,30,1986.0,4.0,3.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Alexander-Arnold,ENG,Defensa,Liverpool,23,1998.0,31.833333333333332,30.0,2669.5,2.0,9.0,11.0,3.3333333333333335,0.0,2.1333333333333333,8.65
Trevoh Chalobah,ENG,Defensa,Chelsea,23,1999.0,22.5,17.5,1528.5,1.5,0.5,2.0,3.0,0.0,1.0,0.3
Troy Deeney,ENG,Delantero,Watford,33,1988.0,22.5,18.5,1659.75,6.0,2.25,8.25,2.0,0.5,6.75,2.7499999999999996
Troy Parrott,IRL,Delantero,Tottenham,17,2002.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trézéguet,EGY,Delantero,Aston Villa,26,1994.0,18.666666666666668,10.666666666666666,1042.3333333333333,2.6666666666666665,0.6666666666666666,3.3333333333333335,1.3333333333333333,0.3333333333333333,2.8333333333333335,1.0333333333333334
Tyler Adams,USA,Centrocampista,Leeds United,23,1999.0,24.0,24.0,2156.0,0.0,0.0,0.0,6.0,1.0,0.1,1.4
Tyler Morton,ENG,Centrocampista,Liverpool,18,2002.0,2.0,1.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tyler Onyango,ENG,Centrocampista,Everton,18,2003.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Roberts,WAL,Centrocampista,Leeds United,22,1999.0,25.0,10.5,1163.5,1.0,1.5,2.5,4.0,0.0,2.1,1.65
Tyreke Johnson,ENG,Centrocampista,Southampton,19,1998.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrell Malacia,NED,Defensa,Manchester Utd,22,1999.0,22.0,14.0,1396.0,0.0,0.0,0.0,6.0,0.0,0.2,0.7
Tyrese Campbell,ENG,Delantero,Stoke City,17,1999.0,4.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Tyrese Francois,AUS,Defensa,Fulham,22,2000.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrick Mitchell,ENG,Defensa,Crystal Palace,22,1999.0,23.75,22.5,1974.25,0.25,1.25,1.5,2.0,0.25,0.4,0.825
Tyrone Mings,ENG,Defensa,Bournemouth,29,1993.0,24.833333333333332,24.0,2129.8333333333335,1.0,1.5,2.5,5.333333333333333,0.16666666666666666,0.9166666666666669,0.7166666666666667
Tyronne Ebuehi,NGA,Defensa,Venezia,26,1995.0,22.5,17.0,1530.5,1.0,2.0,3.0,0.5,0.5,1.85,1.15
Uche Henry Agbo,NGA,Centrocampista,Rayo Vallecano,22,1995.0,6.0,5.0,372.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Umar Sadiq,NGA,Delantero,Almería,25,1997.0,2.6666666666666665,2.3333333333333335,182.33333333333334,1.0,0.0,1.0,0.3333333333333333,0.0,0.9666666666666667,0.06666666666666667
Unai Arietaleanizbeaskoa,ESP,Delantero,Eibar,21,1999.0,4.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Unai Bustinza,ESP,Defensa,Leganés,27,1992.0,26.0,24.333333333333332,2114.6666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,8.0,0.3333333333333333,1.0666666666666667,0.9
Unai Dufur,ESP,Defensa,Eibar,22,1999.0,1.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unai García,ESP,Defensa,Osasuna,30,1992.0,16.0,13.5,1224.75,0.25,0.25,0.5,3.5,0.25,0.3,0.175
Unai López,ESP,Centrocampista,Athletic Club,26,1995.0,24.0,13.4,1190.6,1.0,1.2,2.2,4.2,0.0,0.9200000000000002,1.6
Unai Núñez,ESP,Defensa,Athletic Club,25,1997.0,22.5,20.833333333333332,1909.8333333333333,0.3333333333333333,0.16666666666666666,0.5,6.333333333333333,0.0,1.4666666666666668,0.2833333333333334
Unai Ropero,ESP,Centrocampista,Alavés,19,2001.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unai Simón,ESP,PO,Athletic Club,25,1997.0,28.6,28.6,2551.2,0.0,0.0,0.0,2.0,0.2,0.0,0.0
Unai Vencedor Paris,ESP,Centrocampista,Athletic Club,21,2000.0,18.25,12.25,1087.5,0.0,0.0,0.0,3.25,0.0,0.45,0.275
Urko González,ESP,Centrocampista,Real Sociedad,19,2001.0,2.0,1.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Uroš Račić,SRB,Centrocampista,Valencia,23,1998.0,29.5,19.0,1696.5,0.5,0.5,1.0,4.5,0.5,1.25,0.35
Uwe Hünemeier,GER,Defensa,Brighton,31,1986.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentin Antov,BUL,Defensa,Bologna,21,2000.0,7.0,2.0,269.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
Valentin Carboni,ARG,Centrocampista,Inter,17,2005.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentin Eysseric,FRA,Delantero,Fiorentina,28,1992.0,10.8,4.2,437.6,0.6,0.4,1.0,1.6,0.0,0.5,0.6799999999999999
Valentin Gendrey,FRA,Defensa,Lecce,22,2000.0,37.0,35.0,3101.0,0.0,2.0,2.0,4.0,0.0,0.6,2.9
Valentin Mihaila,ROU,Delantero,Parma,21,2000.0,10.5,2.0,387.0,1.5,0.0,1.5,1.0,0.0,1.35,0.15
Valentino Lazaro,AUT,Defensa,Newcastle Utd,26,1996.0,14.0,7.333333333333333,725.3333333333334,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,0.3,1.4333333333333333
Valentino Livramento,ENG,Defensa,Southampton,19,2002.0,15.0,12.5,1115.0,0.5,0.5,1.0,1.0,0.0,0.7,1.35
Valentino Scotta,ESP,Defensa,Sevilla,19,2001.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentín Castellanos,ARG,Delantero,Girona,23,1998.0,35.0,33.0,2597.0,13.0,0.0,13.0,11.0,0.0,11.0,1.7
Valerio Verre,ITA,Centrocampista,Sampdoria,28,1994.0,19.0,8.666666666666666,756.5,1.0,1.1666666666666667,2.1666666666666665,2.6666666666666665,0.16666666666666666,1.6500000000000001,1.0833333333333333
Valery Fernández,ESP,Defensa,Girona,22,1999.0,21.0,8.5,927.5,0.0,1.5,1.5,1.5,0.0,0.39999999999999997,0.95
Valon Behrami,SUI,Centrocampista,Udinese,36,1985.0,18.4,11.6,1013.8,0.4,0.0,0.4,4.2,0.4,0.42000000000000004,0.13999999999999999
Valon Berisha,KVX,Centrocampista,Lazio,26,1993.0,5.5,0.5,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Valter Birsa,SVN,Centrocampista,Chievo,32,1986.0,19.25,12.25,1097.0,1.25,2.0,3.25,1.25,0.0,1.15,2.625
Vanja Milinković-Savić,SRB,PO,Torino,25,1997.0,14.6,14.6,1310.8,0.0,0.0,0.0,1.6,0.4,0.02,0.1
Varazdat Haroyan,ARM,Defensa,Cádiz,28,1992.0,17.0,16.0,1437.0,1.0,0.0,1.0,9.0,0.0,0.7,0.1
Vasco Regini,ITA,Defensa,Sampdoria,29,1990.0,5.2,2.8,294.2,0.0,0.0,0.0,0.4,0.0,0.02,0.3
Vasilios Zagaritis,GRE,Defensa,Parma,19,2001.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Vasilis Torosidis,GRE,Defensa,Bologna,32,1985.0,16.0,10.0,819.0,0.0,0.0,0.0,3.0,2.0,0.0,0.2
Vasyl Kravets,UKR,Defensa,Leganés,20,1997.0,6.0,6.0,481.0,0.0,0.0,0.0,2.0,0.0,0.1,0.9
Vedat Muriqi,KVX,Delantero,Mallorca,28,1994.0,22.25,14.5,1355.5,5.25,1.5,6.75,3.5,0.25,5.35,1.025
Vicente Esquerdo,ESP,Centrocampista,Valencia,21,1999.0,3.5,1.5,123.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05
Vicente Guaita,ESP,PO,Crystal Palace,35,1987.0,30.333333333333332,30.333333333333332,2714.8333333333335,0.0,0.0,0.0,1.5,0.0,0.0,0.03333333333333333
Vicente Gómez,ESP,Centrocampista,Las Palmas,28,1988.0,25.0,17.0,1525.0,0.0,0.0,0.0,3.0,0.0,0.8,0.4
Vicente Iborra,ESP,Centrocampista,Leicester City,33,1988.0,18.833333333333332,15.666666666666666,1319.0,1.1666666666666667,0.6666666666666666,1.8333333333333333,4.166666666666667,0.16666666666666666,1.4666666666666666,0.5
Victor Bernth Kristiansen,DEN,Defensa,Leicester City,19,2002.0,12.0,11.0,892.0,0.0,1.0,1.0,2.0,0.0,0.1,0.8
Victor Gomez,ESP,Defensa,Espanyol,21,2000.0,9.5,7.0,637.0,0.0,0.0,0.0,1.0,0.0,0.1,0.3
Victor Lindelöf,SWE,Defensa,Manchester Utd,28,1994.0,26.5,24.333333333333332,2213.8333333333335,0.5,0.6666666666666666,1.1666666666666667,2.1666666666666665,0.0,0.35000000000000003,0.46666666666666673
Victor Mollejo,ESP,Delantero,Atlético Madrid,19,2001.0,4.0,0.0,68.5,0.0,0.0,0.0,0.0,0.0,0.05,0.05
Victor Moses,NGA,Defensa,Chelsea,28,1990.0,14.0,9.666666666666666,852.6666666666666,1.0,2.0,3.0,1.3333333333333333,0.0,1.0666666666666667,1.5
Victor Osimhen,NGA,Delantero,Napoli,23,1998.0,27.666666666666668,23.0,2040.6666666666667,16.666666666666668,3.0,19.666666666666668,4.333333333333333,0.3333333333333333,14.133333333333335,2.3666666666666667
Victor Wanyama,KEN,Centrocampista,Tottenham,28,1991.0,11.0,4.0,462.3333333333333,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,0.0,0.5,0.10000000000000002
Vid Belec,SVN,PO,Benevento,31,1990.0,12.666666666666666,12.0,1077.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
Viktor Kovalenko,UKR,Delantero,Atalanta,26,1996.0,15.0,7.666666666666667,625.6666666666666,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.0,0.6333333333333334,0.6666666666666666
Viktor Tsyhankov,UKR,Centrocampista,Girona,24,1997.0,19.0,17.0,1489.0,3.0,6.0,9.0,0.0,0.0,2.8,2.9
Vincent Janssen,NED,Defensa,Tottenham,24,1994.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Vincent Kompany,BEL,Defensa,Manchester City,32,1986.0,17.0,15.0,1309.0,1.0,0.5,1.5,6.0,0.0,0.55,0.25
Vincent Laurini,FRA,Defensa,Fiorentina,31,1989.0,16.5,12.5,1070.5,0.0,0.75,0.75,3.5,0.0,0.025,0.525
Vincenzo Fiorillo,ITA,PO,Salernitana,32,1990.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincenzo Millico,ITA,Centrocampista,Torino,19,2000.0,5.0,0.0,79.33333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.10000000000000002
Vinicius Júnior,BRA,Delantero,Real Madrid,22,2000.0,30.0,21.0,1943.0,7.0,4.6,11.6,4.6,0.2,7.44,5.42
Vinicius Souza,BRA,Centrocampista,Espanyol,23,1999.0,34.0,27.0,2428.0,1.0,1.0,2.0,10.0,1.0,0.8,0.6
Virgil van Dijk,NED,Defensa,Southampton,31,1991.0,24.714285714285715,24.571428571428573,2189.0,2.2857142857142856,0.7142857142857143,3.0,1.4285714285714286,0.0,1.8428571428571427,1.0857142857142859
Vitalie Damașcan,MDA,Centrocampista,Torino,19,1999.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vitaliy Mykolenko,UKR,Defensa,Everton,23,1999.0,23.5,21.0,1855.0,0.5,0.0,0.5,2.0,0.0,0.5,1.0
Vitaly Janelt,GER,Centrocampista,Brentford,24,1998.0,33.0,25.5,2253.0,3.5,0.5,4.0,3.0,0.0,2.4,1.65
Vitinha,POR,Centrocampista,Wolves,20,2000.0,19.0,5.0,520.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6
Vitolo,ESP,Delantero,Las Palmas,31,1989.0,14.666666666666666,6.0,634.3333333333334,0.8333333333333334,0.8333333333333334,1.6666666666666667,1.1666666666666667,0.16666666666666666,1.0333333333333332,0.75
Vitor Hugo,BRA,Defensa,Fiorentina,27,1991.0,24.5,20.0,1839.0,0.5,1.0,1.5,5.5,0.5,0.85,0.75
Vitorino Antunes,POR,Defensa,Getafe,32,1987.0,21.0,18.666666666666668,1662.0,0.3333333333333333,1.6666666666666667,2.0,6.333333333333333,0.0,0.9,2.1666666666666665
Vittorio Parigini,ITA,Centrocampista,Benevento,24,1996.0,14.0,4.0,430.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.6,0.9
Vivaldo Semedo,POR,Delantero,Udinese,17,2005.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Vlad Chiricheș,ROU,Defensa,Napoli,32,1989.0,14.666666666666666,13.5,1092.6666666666667,0.3333333333333333,0.16666666666666666,0.5,2.1666666666666665,0.0,0.38333333333333336,0.06666666666666667
Vladimir Golemić,SVN,Defensa,Crotone,29,1991.0,30.0,26.0,2341.0,2.0,0.0,2.0,4.0,1.0,1.2,0.5
Vladimír Coufal,CZE,Defensa,West Ham,29,1992.0,29.666666666666668,27.666666666666668,2466.3333333333335,0.0,4.0,4.0,4.333333333333333,0.3333333333333333,0.7999999999999999,3.3666666666666667
Vladyslav Supriaha,UKR,Delantero,Sampdoria,21,2000.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Víctor Camarasa,ESP,Centrocampista,Cardiff City,27,1994.0,16.2,12.0,1045.6,1.2,1.0,2.2,1.6,0.0,1.1400000000000001,1.5
Víctor Campuzano,ESP,Delantero,Espanyol,22,1997.0,20.0,9.0,870.0,0.0,0.0,0.0,2.0,0.0,1.7,0.1
Víctor Chust,ESP,Defensa,Real Madrid,22,2000.0,13.666666666666666,10.333333333333334,963.3333333333334,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.0,0.5333333333333333,0.0
Víctor Díaz,ESP,Defensa,Granada,33,1988.0,25.0,19.333333333333332,1737.3333333333333,0.6666666666666666,2.3333333333333335,3.0,4.0,0.0,0.7000000000000001,1.633333333333333
Víctor García,ESP,Delantero,Valladolid,22,1997.0,2.0,1.0,88.0,1.0,0.0,1.0,0.0,0.0,0.1,0.1
Víctor Laguardia,ESP,Defensa,Alavés,31,1989.0,30.0,29.6,2619.4,1.4,1.4,2.8,7.8,0.4,1.3599999999999999,0.72
Víctor López,ESP,Centrocampista,Alavés,20,1997.0,1.0,1.0,60.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1
Víctor Rodríguez,ESP,Centrocampista,Elche,31,1989.0,16.0,2.0,426.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Víctor Ruiz,ESP,Defensa,Villarreal,33,1989.0,20.8,19.0,1706.4,0.8,0.2,1.0,6.2,0.2,0.76,0.18
Víctor Sánchez,ESP,Centrocampista,Espanyol,31,1987.0,26.333333333333332,20.666666666666668,1803.3333333333333,0.0,1.6666666666666667,1.6666666666666667,11.0,0.3333333333333333,0.4666666666666666,0.9333333333333332
Wajdi Kechrida,TUN,Defensa,Salernitana,25,1995.0,17.0,10.0,952.0,0.0,1.0,1.0,0.0,0.0,0.2,0.8
Wakaso,GHA,Centrocampista,Alavés,29,1990.0,22.0,15.0,1350.0,0.3333333333333333,0.6666666666666666,1.0,9.333333333333334,0.3333333333333333,0.7666666666666666,0.4666666666666666
Walace,BRA,Centrocampista,Udinese,27,1995.0,30.75,26.25,2338.5,0.25,0.25,0.5,4.5,0.25,1.025,1.1
Waldo Rubio,ESP,Centrocampista,Valladolid,24,1995.0,13.0,6.333333333333333,581.6666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.0,0.9,0.46666666666666673
Wallace,BRA,Defensa,Lazio,23,1994.0,14.5,13.0,1114.5,0.0,0.0,0.0,4.0,0.0,0.65,0.25
Walter Montoya,ARG,Delantero,Sevilla,24,1993.0,1.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Warren Bondo,FRA,Centrocampista,Monza,18,2003.0,4.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
Wayne Hennessey,WAL,PO,Crystal Palace,35,1987.0,10.8,10.4,945.4,0.0,0.0,0.0,0.2,0.0,0.0,0.13999999999999999
Wayne Rooney,ENG,Centrocampista,Everton,31,1985.0,31.0,27.0,2268.0,10.0,2.0,12.0,5.0,0.0,8.6,2.2
Wayne Routledge,ENG,Centrocampista,Swansea City,32,1985.0,15.0,4.0,429.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4
Wes Morgan,JAM,Defensa,Leicester City,36,1984.0,17.0,14.25,1299.0,0.75,0.0,0.75,1.75,0.5,0.9750000000000001,0.15000000000000002
Wesley Fofana,FRA,Defensa,Leicester City,21,2000.0,13.0,12.0,1063.75,0.25,0.0,0.25,3.25,0.0,0.55,0.1
Wesley Hoedt,NED,Defensa,Southampton,26,1994.0,17.0,15.0,1383.75,0.0,0.25,0.25,4.5,0.25,0.525,0.25
Wesley Moraes,BRA,Delantero,Aston Villa,24,1996.0,8.333333333333334,7.0,600.3333333333334,1.6666666666666667,0.3333333333333333,2.0,1.0,0.0,2.1333333333333333,0.3333333333333333
Weston McKennie,USA,Centrocampista,Leeds United,23,1998.0,22.25,15.5,1390.0,2.25,1.0,3.25,3.25,0.0,2.1750000000000003,1.475
Wilfred Ndidi,NGA,Centrocampista,Leicester City,25,1996.0,29.166666666666668,26.833333333333332,2390.1666666666665,0.8333333333333334,1.3333333333333333,2.1666666666666665,6.0,0.6666666666666666,1.4999999999999998,0.7333333333333333
Wilfrid Kaptoum,CMR,Centrocampista,Betis,23,1996.0,7.5,5.5,483.5,0.0,0.0,0.0,1.5,0.0,0.1,0.05
