Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Expectativa,Expectativa,Expectativa,Expectativa,Progresión,Progresión,Progresión,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Unnamed: 36_level_0
517,Luis Suárez,uy URU,DL,Barcelona,30,1987,33,32,2899,32.2,25,12,37,24,1,1,9,0,23.4,22.6,10.5,33.2,61,97,331,0.78,0.37,1.15,0.75,1.12,0.73,0.33,1.05,0.70,1.03,Partidos
518,Isaac Success,ng NGA,"CC,DL",Málaga,21,1996,9,7,492,5.5,0,1,1,0,0,0,0,0,0.5,0.5,2.1,2.6,30,14,32,0.00,0.18,0.18,0.00,0.18,0.09,0.39,0.48,0.09,0.48,Partidos
519,Markel Susaeta,es ESP,"DL,CC",Athletic Club,29,1987,34,26,2264,25.2,3,2,5,3,0,0,2,0,2.0,2.0,5.3,7.3,61,85,167,0.12,0.08,0.20,0.12,0.20,0.08,0.21,0.29,0.08,0.29,Partidos
520,Tana,es ESP,"CC,DL",Las Palmas,26,1990,24,16,1552,17.2,1,1,2,1,0,0,2,0,2.0,2.0,1.2,3.3,40,94,84,0.06,0.06,0.12,0.06,0.12,0.12,0.07,0.19,0.12,0.19,Partidos
521,Oussama Tannane,ma MAR,DL,Las Palmas,23,1994,10,7,573,6.4,0,0,0,0,0,0,1,0,0.6,0.6,1.0,1.6,26,17,48,0.00,0.00,0.00,0.00,0.00,0.09,0.16,0.24,0.09,0.24,Partidos
522,Cristian Tello,es ESP,"DL,CC",Betis,25,1991,32,16,1693,18.8,4,3,7,4,0,0,2,0,2.2,2.2,3.7,6.0,69,46,115,0.21,0.16,0.37,0.21,0.37,0.12,0.20,0.32,0.12,0.32,Partidos
523,Marc-André ter Stegen,de GER,PO,Barcelona,25,1992,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
524,David Timor,es ESP,"CC,DF",Girona,27,1989,17,10,925,10.3,2,0,2,2,0,0,8,0,1.0,1.0,0.2,1.2,5,51,7,0.19,0.00,0.19,0.19,0.19,0.10,0.02,0.12,0.10,0.12,Partidos
525,Tito,es ESP,DF,Leganés,32,1985,9,6,610,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,21,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
526,Hernán Toledo,ar ARG,"DL,CC",Las Palmas,21,1996,15,6,624,6.9,0,1,1,0,0,0,2,0,0.2,0.2,0.9,1.1,29,15,55,0.00,0.14,0.14,0.00,0.14,0.03,0.14,0.16,0.03,0.16,Partidos
527,Toño,es ESP,DF,Levante,27,1989,12,12,1080,12.0,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,44,49,53,0.00,0.08,0.08,0.00,0.08,0.01,0.08,0.09,0.01,0.09,Partidos
528,Daniel Torres,co COL,CC,Alavés,27,1989,18,14,1217,13.5,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.5,4,56,13,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidos
529,Fernando Torres,es ESP,DL,Atlético Madrid,33,1984,27,7,982,10.9,5,0,5,5,0,1,2,0,5.5,4.7,0.4,5.1,25,24,72,0.46,0.00,0.46,0.46,0.46,0.50,0.03,0.54,0.43,0.46,Partidos
530,Ferrán Torres,es ESP,CC,Valencia,17,2000,13,2,311,3.5,0,1,1,0,0,0,0,0,0.4,0.4,0.8,1.2,16,11,24,0.00,0.29,0.29,0.00,0.29,0.13,0.23,0.35,0.13,0.35,Partidos
531,Miguel Torres,es ESP,DF,Málaga,31,1986,8,8,673,7.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,3,25,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Partidos
532,Pau Torres,es ESP,DF,Villarreal,20,1997,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
533,Alin Toșca,ro ROU,DF,Betis,25,1992,6,5,423,4.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,16,22,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidos
534,Manu Trigueros,es ESP,CC,Villarreal,25,1991,34,32,2698,30.0,3,4,7,2,1,2,10,1,2.8,1.2,3.8,5.0,43,189,77,0.10,0.13,0.23,0.07,0.20,0.09,0.13,0.22,0.04,0.17,Partidos
535,Przemysław Tytoń,pl POL,PO,La Coruña,30,1987,2,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
536,Samuel Umtiti,fr FRA,DF,Barcelona,23,1993,25,24,2189,24.3,1,0,1,1,0,0,7,0,0.7,0.7,0.1,0.8,37,112,10,0.04,0.00,0.04,0.04,0.04,0.03,0.00,0.03,0.03,0.03,Partidos
537,Enes Ünal,tr TUR,DL,Villarreal,20,1997,23,11,1127,12.5,5,2,7,5,0,0,1,0,4.9,4.9,1.7,6.6,22,19,71,0.40,0.16,0.56,0.40,0.56,0.39,0.14,0.53,0.39,0.53,Partidos
538,Enes Ünal,tr TUR,DL,Levante,20,1997,7,7,596,6.6,1,1,2,1,0,0,0,0,1.6,1.6,0.5,2.1,4,9,26,0.15,0.15,0.30,0.15,0.30,0.24,0.08,0.32,0.24,0.32,Partidos
539,Francis Uzoho,ng NGA,PO,La Coruña,18,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
540,Gerard Valentín,es ESP,"DF,DL",La Coruña,24,1993,3,2,158,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,6,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Partidos
541,Borja Valle,es ESP,"DL,CC",La Coruña,25,1992,17,3,486,5.4,3,2,5,3,0,0,1,0,3.0,3.0,1.2,4.2,10,12,34,0.56,0.37,0.93,0.56,0.93,0.55,0.23,0.78,0.55,0.78,Partidos
542,Jesús Vallejo,es ESP,DF,Real Madrid,20,1997,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
543,Federico Valverde,uy URU,"CC,DL",La Coruña,19,1998,24,12,1233,13.7,0,0,0,0,0,0,0,0,0.8,0.8,0.9,1.7,15,66,51,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Partidos
544,Raphaël Varane,fr FRA,DF,Real Madrid,24,1993,27,27,2322,25.8,0,1,1,0,0,0,3,0,1.0,1.0,0.5,1.4,12,66,4,0.00,0.04,0.04,0.00,0.04,0.04,0.02,0.06,0.04,0.06,Partidos
545,Franco Vázquez,ar ARG,CC,Sevilla,28,1989,30,22,1838,20.4,4,6,10,4,0,0,5,0,6.2,6.2,5.1,11.3,66,117,182,0.20,0.29,0.49,0.20,0.49,0.31,0.25,0.56,0.31,0.56,Partidos
546,Lucas Vázquez,es ESP,"CC,DL",Real Madrid,26,1991,33,16,1679,18.7,4,7,11,4,0,0,3,0,4.8,4.8,5.8,10.6,67,94,250,0.21,0.38,0.59,0.21,0.59,0.26,0.31,0.57,0.26,0.57,Partidos
547,Koke Vegas,es ESP,PO,Levante,21,1995,1,1,90,1.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
548,Carlos Vela,mx MEX,DL,Real Sociedad,28,1989,13,2,382,4.2,1,0,1,1,0,0,0,0,1.7,1.7,0.5,2.2,24,28,48,0.24,0.00,0.24,0.24,0.24,0.40,0.12,0.52,0.40,0.52,Partidos
549,Thomas Vermaelen,be BEL,DF,Barcelona,31,1985,14,12,1018,11.3,0,1,1,0,0,0,3,0,0.3,0.3,0.4,0.7,2,43,1,0.00,0.09,0.09,0.00,0.09,0.03,0.03,0.06,0.03,0.06,Partidos
550,Mikel Vesga,es ESP,CC,Athletic Club,24,1993,12,11,806,9.0,1,1,2,1,0,0,6,0,1.1,1.1,0.5,1.6,11,42,15,0.11,0.11,0.22,0.11,0.22,0.12,0.06,0.18,0.12,0.18,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
551,Rúben Vezo,pt POR,DF,Valencia,23,1994,19,17,1555,17.3,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0.4,13,50,27,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidos
552,Aleix Vidal,es ESP,"CC,DL",Barcelona,27,1989,15,4,460,5.1,1,1,2,1,0,0,0,0,1.3,1.3,1.2,2.5,12,27,72,0.20,0.20,0.39,0.20,0.39,0.26,0.23,0.49,0.26,0.49,Partidos
553,Nacho Vidal,es ESP,DF,Valencia,22,1995,7,5,447,5.0,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,6,12,17,0.20,0.00,0.20,0.20,0.20,0.08,0.00,0.09,0.08,0.09,Partidos
554,Jonathan Viera,es ESP,CC,Las Palmas,27,1989,23,23,1993,22.1,4,3,7,3,1,3,4,0,5.9,3.5,6.4,10.0,91,179,87,0.18,0.14,0.32,0.14,0.27,0.27,0.29,0.56,0.16,0.45,Partidos
555,Luciano Vietto,ar ARG,DL,Atlético Madrid,23,1993,6,4,269,3.0,0,0,0,0,0,0,1,0,1.1,1.1,0.3,1.4,4,5,27,0.00,0.00,0.00,0.00,0.00,0.38,0.09,0.47,0.38,0.47,Partidos
556,Luciano Vietto,ar ARG,DL,Valencia,23,1993,14,5,528,5.9,2,1,3,2,0,0,1,0,0.6,0.6,1.4,2.0,13,21,53,0.34,0.17,0.51,0.34,0.51,0.11,0.23,0.34,0.11,0.34,Partidos
557,Carlos Vigaray,es ESP,DF,Alavés,22,1994,12,9,895,9.9,0,0,0,0,0,0,6,0,0.3,0.3,0.1,0.4,15,18,17,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Partidos
558,Dídac Vilà,es ESP,"DF,CC",Espanyol,28,1989,14,7,731,8.1,0,0,0,0,0,0,3,0,0.4,0.4,0.9,1.3,25,33,46,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.16,0.05,0.16,Partidos
559,Vitolo,es ESP,"DL,CC",Las Palmas,27,1989,9,8,689,7.7,1,0,1,1,0,0,0,0,0.7,0.7,0.8,1.5,36,34,63,0.13,0.00,0.13,0.13,0.13,0.09,0.11,0.19,0.09,0.19,Partidos
560,Vitolo,es ESP,"CC,DL",Atlético Madrid,27,1989,14,8,618,6.9,1,2,3,1,0,0,1,1,1.4,1.4,0.6,2.0,29,24,54,0.15,0.29,0.44,0.15,0.44,0.20,0.09,0.29,0.20,0.29,Partidos
561,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,25,1992,21,19,1696,18.8,0,4,4,0,0,0,7,0,0.4,0.4,2.4,2.8,50,48,112,0.00,0.21,0.21,0.00,0.21,0.02,0.13,0.15,0.02,0.15,Partidos
562,Wakaso,gh GHA,CC,Alavés,27,1990,21,12,1098,12.2,0,1,1,0,0,0,7,0,0.7,0.7,0.6,1.3,18,37,20,0.00,0.08,0.08,0.00,0.08,0.06,0.05,0.11,0.06,0.11,Partidos
563,Daniel Wass,dk DEN,"CC,DF",Celta Vigo,28,1989,35,34,2932,32.6,4,8,12,4,0,0,3,0,3.7,3.7,6.4,10.1,63,139,200,0.12,0.25,0.37,0.12,0.37,0.11,0.20,0.31,0.11,0.31,Partidos
564,Axel Werner,ar ARG,PO,Atlético Madrid,21,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
565,Iñaki Williams,gh GHA,"DL,CC",Athletic Club,23,1994,38,31,2851,31.7,7,6,13,7,0,0,3,0,9.2,9.2,5.0,14.2,90,64,261,0.22,0.19,0.41,0.22,0.41,0.29,0.16,0.45,0.29,0.45,Partidos
566,Yoel,es ESP,PO,Eibar,28,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
567,Joseba Zaldúa,es ESP,DF,Leganés,25,1992,30,29,2557,28.4,1,0,1,1,0,0,9,1,0.6,0.6,2.2,2.8,64,100,95,0.04,0.00,0.04,0.04,0.04,0.02,0.08,0.10,0.02,0.10,Partidos
568,Simone Zaza,it ITA,DL,Valencia,26,1991,33,23,2077,23.1,13,1,14,13,0,0,9,1,10.8,10.8,2.1,12.9,24,31,138,0.56,0.04,0.61,0.56,0.61,0.47,0.09,0.56,0.47,0.56,Partidos
569,Nabil El Zhar,ma MAR,"DL,CC",Leganés,30,1986,30,20,1981,22.0,2,2,4,2,0,0,2,0,3.8,3.8,2.3,6.2,67,97,132,0.09,0.09,0.18,0.09,0.18,0.17,0.11,0.28,0.17,0.28,Partidos
570,Enzo Zidane,es ESP,CC,Alavés,22,1995,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Partidos
571,Luca Zidane,fr FRA,PO,Real Madrid,19,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
572,Igor Zubeldia,es ESP,CC,Real Sociedad,20,1997,25,16,1582,17.6,1,2,3,1,0,0,3,1,0.6,0.6,0.2,0.7,14,72,10,0.06,0.11,0.17,0.06,0.17,0.03,0.01,0.04,0.03,0.04,Partidos
573,David Zurutuza,es ESP,CC,Real Sociedad,31,1986,31,26,2242,24.9,0,2,2,0,0,0,2,0,2.0,2.0,1.2,3.2,38,118,40,0.00,0.08,0.08,0.00,0.08,0.08,0.05,0.13,0.08,0.13,Partidos
